id_partido,source_url,id_mundial,numero_partido,fecha,etapa,id_local,goles_local,goles_visitante,id_visitante
756,../partidos/1970_mexico_belgica.php,9,23,11-Jun-1970,"1ra Ronda, Grupo 1",62,1,0,14
757,../partidos/1970_italia_israel.php,9,24,11-Jun-1970,"1ra Ronda, Grupo 2",56,0,0,55
758,../partidos/1970_alemania_occidental_inglaterra.php,9,25,14-Jun-1970,Cuartos,2,3,2,49
759,../partidos/1970_italia_mexico.php,9,26,14-Jun-1970,Cuartos,56,4,1,62
760,../partidos/1970_uruguay_urss.php,9,27,14-Jun-1970,Cuartos,89,1,0,87
761,../partidos/1970_brasil_peru.php,9,28,14-Jun-1970,Cuartos,12,4,2,69
762,../partidos/1970_uruguay_brasil.php,9,29,17-Jun-1970,Semis,89,1,3,12
763,../partidos/1970_italia_alemania_occidental.php,9,30,17-Jun-1970,Semis,56,4,3,2
764,../partidos/1970_uruguay_alemania_occidental.php,9,31,20-Jun-1970,3er Puesto,89,0,1,2
765,../partidos/1970_brasil_italia.php,9,32,21-Jun-1970,Final,12,4,1,56
766,../partidos/1966_inglaterra_uruguay.php,8,1,11-Jul-1966,"1ra Ronda, Grupo 1",49,0,0,89
767,../partidos/1966_alemania_occidental_suiza.php,8,2,12-Jul-1966,"1ra Ronda, Grupo 2",2,5,0,82
768,../partidos/1966_urss_corea_del_norte.php,8,3,12-Jul-1966,"1ra Ronda, Grupo 4",87,3,0,23
769,../partidos/1966_brasil_bulgaria.php,8,4,12-Jul-1966,"1ra Ronda, Grupo 3",12,2,0,13
770,../partidos/1966_francia_mexico.php,8,5,13-Jul-1966,"1ra Ronda, Grupo 1",40,1,1,62
771,../partidos/1966_italia_chile.php,8,6,13-Jul-1966,"1ra Ronda, Grupo 4",56,2,0,20
772,../partidos/1966_portugal_hungria.php,8,7,13-Jul-1966,"1ra Ronda, Grupo 3",71,3,1,46
773,../partidos/1966_argentina_espana.php,8,8,13-Jul-1966,"1ra Ronda, Grupo 2",7,2,1,38
774,../partidos/1966_uruguay_francia.php,8,9,15-Jul-1966,"1ra Ronda, Grupo 1",89,2,1,40
775,../partidos/1966_hungria_brasil.php,8,10,15-Jul-1966,"1ra Ronda, Grupo 3",46,3,1,12
776,../partidos/1966_espana_suiza.php,8,11,15-Jul-1966,"1ra Ronda, Grupo 2",38,2,1,82
777,../partidos/1966_corea_del_norte_chile.php,8,12,15-Jul-1966,"1ra Ronda, Grupo 4",23,1,1,20
778,../partidos/1966_portugal_bulgaria.php,8,13,16-Jul-1966,"1ra Ronda, Grupo 3",71,3,0,13
779,../partidos/1966_alemania_occidental_argentina.php,8,14,16-Jul-1966,"1ra Ronda, Grupo 2",2,0,0,7
780,../partidos/1966_urss_italia.php,8,15,16-Jul-1966,"1ra Ronda, Grupo 4",87,1,0,56
781,../partidos/1966_inglaterra_mexico.php,8,16,16-Jul-1966,"1ra Ronda, Grupo 1",49,2,0,62
782,../partidos/1966_portugal_brasil.php,8,17,19-Jul-1966,"1ra Ronda, Grupo 3",71,3,1,12
783,../partidos/1966_uruguay_mexico.php,8,18,19-Jul-1966,"1ra Ronda, Grupo 1",89,0,0,62
784,../partidos/1966_argentina_suiza.php,8,19,19-Jul-1966,"1ra Ronda, Grupo 2",7,2,0,82
785,../partidos/1966_corea_del_norte_italia.php,8,20,19-Jul-1966,"1ra Ronda, Grupo 4",23,1,0,56
786,../partidos/1966_inglaterra_francia.php,8,21,20-Jul-1966,"1ra Ronda, Grupo 1",49,2,0,40
787,../partidos/1966_alemania_occidental_espana.php,8,22,20-Jul-1966,"1ra Ronda, Grupo 2",2,2,1,38
788,../partidos/1966_urss_chile.php,8,23,20-Jul-1966,"1ra Ronda, Grupo 4",87,2,1,20
789,../partidos/1966_hungria_bulgaria.php,8,24,20-Jul-1966,"1ra Ronda, Grupo 3",46,3,1,13
790,../partidos/1966_portugal_corea_del_norte.php,8,25,23-Jul-1966,Cuartos,71,5,3,23
791,../partidos/1966_inglaterra_argentina.php,8,26,23-Jul-1966,Cuartos,49,1,0,7
792,../partidos/1966_alemania_occidental_uruguay.php,8,27,23-Jul-1966,Cuartos,2,4,0,89
793,../partidos/1966_urss_hungria.php,8,28,23-Jul-1966,Cuartos,87,2,1,46
794,../partidos/1966_alemania_occidental_urss.php,8,29,25-Jul-1966,Semis,2,2,1,87
795,../partidos/1966_inglaterra_portugal.php,8,30,26-Jul-1966,Semis,49,2,1,71
796,../partidos/1966_portugal_urss.php,8,31,28-Jul-1966,3er Puesto,71,2,1,87
797,../partidos/1966_inglaterra_alemania_occidental.php,8,32,30-Jul-1966,Final,49,4,2,2
798,../partidos/1962_uruguay_colombia.php,7,1,30-May-1962,"1ra Ronda, Grupo 1",89,2,1,22
799,../partidos/1962_brasil_mexico.php,7,2,30-May-1962,"1ra Ronda, Grupo 3",12,2,0,62
800,../partidos/1962_chile_suiza.php,7,3,30-May-1962,"1ra Ronda, Grupo 2",20,3,1,82
801,../partidos/1962_argentina_bulgaria.php,7,4,30-May-1962,"1ra Ronda, Grupo 4",7,1,0,13
802,../partidos/1962_checoslovaquia_espana.php,7,5,31-May-1962,"1ra Ronda, Grupo 3",19,1,0,38
803,../partidos/1962_urss_yugoslavia.php,7,6,31-May-1962,"1ra Ronda, Grupo 1",87,2,0,91
804,../partidos/1962_hungria_inglaterra.php,7,7,31-May-1962,"1ra Ronda, Grupo 4",46,2,1,49
805,../partidos/1962_alemania_occidental_italia.php,7,8,31-May-1962,"1ra Ronda, Grupo 2",2,0,0,56
806,../partidos/1962_chile_italia.php,7,9,02-Jun-1962,"1ra Ronda, Grupo 2",20,2,0,56
807,../partidos/1962_brasil_checoslovaquia.php,7,10,02-Jun-1962,"1ra Ronda, Grupo 3",12,0,0,19
808,../partidos/1962_yugoslavia_uruguay.php,7,11,02-Jun-1962,"1ra Ronda, Grupo 1",91,3,1,89
809,../partidos/1962_inglaterra_argentina.php,7,12,02-Jun-1962,"1ra Ronda, Grupo 4",49,3,1,7
810,../partidos/1962_hungria_bulgaria.php,7,13,03-Jun-1962,"1ra Ronda, Grupo 4",46,6,1,13
811,../partidos/1962_urss_colombia.php,7,14,03-Jun-1962,"1ra Ronda, Grupo 1",87,4,4,22
812,../partidos/1962_espana_mexico.php,7,15,03-Jun-1962,"1ra Ronda, Grupo 3",38,1,0,62
813,../partidos/1962_alemania_occidental_suiza.php,7,16,03-Jun-1962,"1ra Ronda, Grupo 2",2,2,1,82
814,../partidos/1962_alemania_occidental_chile.php,7,17,06-Jun-1962,"1ra Ronda, Grupo 2",2,2,0,20
815,../partidos/1962_hungria_argentina.php,7,18,06-Jun-1962,"1ra Ronda, Grupo 4",46,0,0,7
816,../partidos/1962_urss_uruguay.php,7,19,06-Jun-1962,"1ra Ronda, Grupo 1",87,2,1,89
817,../partidos/1962_brasil_espana.php,7,20,06-Jun-1962,"1ra Ronda, Grupo 3",12,2,1,38
818,../partidos/1962_yugoslavia_colombia.php,7,21,07-Jun-1962,"1ra Ronda, Grupo 1",91,5,0,22
819,../partidos/1962_mexico_checoslovaquia.php,7,22,07-Jun-1962,"1ra Ronda, Grupo 3",62,3,1,19
820,../partidos/1962_italia_suiza.php,7,23,07-Jun-1962,"1ra Ronda, Grupo 2",56,3,0,82
821,../partidos/1962_inglaterra_bulgaria.php,7,24,07-Jun-1962,"1ra Ronda, Grupo 4",49,0,0,13
822,../partidos/1962_brasil_inglaterra.php,7,25,10-Jun-1962,Cuartos,12,3,1,49
823,../partidos/1962_checoslovaquia_hungria.php,7,26,10-Jun-1962,Cuartos,19,1,0,46
824,../partidos/1962_yugoslavia_alemania_occidental.php,7,27,10-Jun-1962,Cuartos,91,1,0,2
825,../partidos/1962_chile_urss.php,7,28,10-Jun-1962,Cuartos,20,2,1,87
826,../partidos/1962_yugoslavia_checoslovaquia.php,7,29,13-Jun-1962,Semis,91,1,3,19
827,../partidos/1962_chile_brasil.php,7,30,13-Jun-1962,Semis,20,2,4,12
828,../partidos/1962_chile_yugoslavia.php,7,31,16-Jun-1962,3er Puesto,20,1,0,91
829,../partidos/1962_brasil_checoslovaquia_2.php,7,32,17-Jun-1962,Final,12,3,1,19
830,../partidos/1958_hungria_gales.php,6,1,08-Jun-1958,"1ra Ronda, Grupo 3",46,1,1,41
831,../partidos/1958_irlanda_del_norte_checoslovaquia.php,6,2,08-Jun-1958,"1ra Ronda, Grupo 1",52,1,0,19
832,../partidos/1958_brasil_austria.php,6,3,08-Jun-1958,"1ra Ronda, Grupo 4",12,3,0,9
833,../partidos/1958_francia_paraguay.php,6,4,08-Jun-1958,"1ra Ronda, Grupo 2",40,7,3,68
834,../partidos/1958_argentina_alemania_occidental.php,6,5,08-Jun-1958,"1ra Ronda, Grupo 1",7,1,3,2
835,../partidos/1958_urss_inglaterra.php,6,6,08-Jun-1958,"1ra Ronda, Grupo 4",87,2,2,49
836,../partidos/1958_yugoslavia_escocia.php,6,7,08-Jun-1958,"1ra Ronda, Grupo 2",91,1,1,35
837,../partidos/1958_suecia_mexico.php,6,8,08-Jun-1958,"1ra Ronda, Grupo 3",81,3,0,62
838,../partidos/1958_yugoslavia_francia.php,6,9,11-Jun-1958,"1ra Ronda, Grupo 2",91,3,2,40
839,../partidos/1958_paraguay_escocia.php,6,10,11-Jun-1958,"1ra Ronda, Grupo 2",68,3,2,35
840,../partidos/1958_mexico_gales.php,6,11,11-Jun-1958,"1ra Ronda, Grupo 3",62,1,1,41
841,../partidos/1958_alemania_occidental_checoslovaquia.php,6,12,11-Jun-1958,"1ra Ronda, Grupo 1",2,2,2,19
842,../partidos/1958_urss_austria.php,6,13,11-Jun-1958,"1ra Ronda, Grupo 4",87,2,0,9
843,../partidos/1958_argentina_irlanda_del_norte.php,6,14,11-Jun-1958,"1ra Ronda, Grupo 1",7,3,1,52
844,../partidos/1958_brasil_inglaterra.php,6,15,11-Jun-1958,"1ra Ronda, Grupo 4",12,0,0,49
845,../partidos/1958_suecia_hungria.php,6,16,12-Jun-1958,"1ra Ronda, Grupo 3",81,2,1,46
846,../partidos/1958_francia_escocia.php,6,17,15-Jun-1958,"1ra Ronda, Grupo 2",40,2,1,35
847,../partidos/1958_suecia_gales.php,6,18,15-Jun-1958,"1ra Ronda, Grupo 3",81,0,0,41
848,../partidos/1958_alemania_occidental_irlanda_del_norte.php,6,19,15-Jun-1958,"1ra Ronda, Grupo 1",2,2,2,52
849,../partidos/1958_paraguay_yugoslavia.php,6,20,15-Jun-1958,"1ra Ronda, Grupo 2",68,3,3,91
850,../partidos/1958_brasil_urss.php,6,21,15-Jun-1958,"1ra Ronda, Grupo 4",12,2,0,87
851,../partidos/1958_inglaterra_austria.php,6,22,15-Jun-1958,"1ra Ronda, Grupo 4",49,2,2,9
852,../partidos/1958_hungria_mexico.php,6,23,15-Jun-1958,"1ra Ronda, Grupo 3",46,4,0,62
853,../partidos/1958_checoslovaquia_argentina.php,6,24,15-Jun-1958,"1ra Ronda, Grupo 1",19,6,1,7
854,../partidos/1958_irlanda_del_norte_checoslovaquia_2.php,6,25,17-Jun-1958,"1ra Ronda, Grupo 1",52,2,1,19
855,../partidos/1958_gales_hungria.php,6,26,17-Jun-1958,"1ra Ronda, Grupo 3",41,2,1,46
856,../partidos/1958_urss_inglaterra_2.php,6,27,17-Jun-1958,"1ra Ronda, Grupo 4",87,1,0,49
857,../partidos/1958_francia_irlanda_del_norte.php,6,28,19-Jun-1958,Cuartos,40,4,0,52
858,../partidos/1958_alemania_occidental_yugoslavia.php,6,29,19-Jun-1958,Cuartos,2,1,0,91
859,../partidos/1958_brasil_gales.php,6,30,19-Jun-1958,Cuartos,12,1,0,41
860,../partidos/1958_suecia_urss.php,6,31,19-Jun-1958,Cuartos,81,2,0,87
861,../partidos/1958_alemania_occidental_suecia.php,6,32,24-Jun-1958,Semis,2,1,3,81
862,../partidos/1958_francia_brasil.php,6,33,24-Jun-1958,Semis,40,2,5,12
863,../partidos/1958_alemania_occidental_francia.php,6,34,28-Jun-1958,3er Puesto,2,3,6,40
864,../partidos/1958_suecia_brasil.php,6,35,29-Jun-1958,Final,81,2,5,12
865,../partidos/1954_yugoslavia_francia.php,5,1,16-Jun-1954,"1ra Ronda, Grupo 1",91,1,0,40
866,../partidos/1954_austria_escocia.php,5,2,16-Jun-1954,"1ra Ronda, Grupo 3",9,1,0,35
867,../partidos/1954_uruguay_checoslovaquia.php,5,3,16-Jun-1954,"1ra Ronda, Grupo 3",89,2,0,19
868,../partidos/1954_brasil_mexico.php,5,4,16-Jun-1954,"1ra Ronda, Grupo 1",12,5,0,62
869,../partidos/1954_hungria_corea_del_sur.php,5,5,17-Jun-1954,"1ra Ronda, Grupo 2",46,9,0,24
870,../partidos/1954_inglaterra_belgica.php,5,6,17-Jun-1954,"1ra Ronda, Grupo 4",49,4,4,14
871,../partidos/1954_alemania_occidental_turquia.php,5,7,17-Jun-1954,"1ra Ronda, Grupo 2",2,4,1,85
872,../partidos/1954_suiza_italia.php,5,8,17-Jun-1954,"1ra Ronda, Grupo 4",82,2,1,56
873,../partidos/1954_francia_mexico.php,5,9,19-Jun-1954,"1ra Ronda, Grupo 1",40,3,2,62
874,../partidos/1954_brasil_yugoslavia.php,5,10,19-Jun-1954,"1ra Ronda, Grupo 1",12,1,1,91
875,../partidos/1954_austria_checoslovaquia.php,5,11,19-Jun-1954,"1ra Ronda, Grupo 3",9,5,0,19
876,../partidos/1954_uruguay_escocia.php,5,12,19-Jun-1954,"1ra Ronda, Grupo 3",89,7,0,35
877,../partidos/1954_hungria_alemania_occidental.php,5,13,20-Jun-1954,"1ra Ronda, Grupo 2",46,8,3,2
878,../partidos/1954_turquia_corea_del_sur.php,5,14,20-Jun-1954,"1ra Ronda, Grupo 2",85,7,0,24
879,../partidos/1954_inglaterra_suiza.php,5,15,20-Jun-1954,"1ra Ronda, Grupo 4",49,2,0,82
880,../partidos/1954_italia_belgica.php,5,16,20-Jun-1954,"1ra Ronda, Grupo 4",56,4,1,14
881,../partidos/1954_suiza_italia_2.php,5,17,23-Jun-1954,"1ra Ronda, Grupo 4",82,4,1,56
882,../partidos/1954_alemania_occidental_turquia_2.php,5,18,23-Jun-1954,"1ra Ronda, Grupo 2",2,7,2,85
883,../partidos/1954_uruguay_inglaterra.php,5,19,26-Jun-1954,Cuartos,89,4,2,49
884,../partidos/1954_austria_suiza.php,5,20,26-Jun-1954,Cuartos,9,7,5,82
885,../partidos/1954_hungria_brasil.php,5,21,27-Jun-1954,Cuartos,46,4,2,12
886,../partidos/1954_alemania_occidental_yugoslavia.php,5,22,27-Jun-1954,Cuartos,2,2,0,91
887,../partidos/1954_hungria_uruguay.php,5,23,30-Jun-1954,Semis,46,4,2,89
888,../partidos/1954_alemania_occidental_austria.php,5,24,30-Jun-1954,Semis,2,6,1,9
889,../partidos/1954_uruguay_austria.php,5,25,03-Jul-1954,3er Puesto,89,1,3,9
890,../partidos/1954_hungria_alemania_occidental_2.php,5,26,04-Jul-1954,Final,46,2,3,2
891,../partidos/1950_brasil_mexico.php,4,1,24-Jun-1950,"1ra Ronda, Grupo 1",12,4,0,62
892,../partidos/1950_suecia_italia.php,4,2,25-Jun-1950,"1ra Ronda, Grupo 3",81,3,2,56
893,../partidos/1950_yugoslavia_suiza.php,4,3,25-Jun-1950,"1ra Ronda, Grupo 1",91,3,0,82
894,../partidos/1950_inglaterra_chile.php,4,4,25-Jun-1950,"1ra Ronda, Grupo 2",49,2,0,20
895,../partidos/1950_espana_estados_unidos.php,4,5,25-Jun-1950,"1ra Ronda, Grupo 2",38,3,1,39
896,../partidos/1950_yugoslavia_mexico.php,4,6,28-Jun-1950,"1ra Ronda, Grupo 1",91,4,1,62
897,../partidos/1950_brasil_suiza.php,4,7,28-Jun-1950,"1ra Ronda, Grupo 1",12,2,2,82
898,../partidos/1950_suecia_paraguay.php,4,8,29-Jun-1950,"1ra Ronda, Grupo 3",81,2,2,68
899,../partidos/1950_estados_unidos_inglaterra.php,4,9,29-Jun-1950,"1ra Ronda, Grupo 2",39,1,0,49
900,../partidos/1950_espana_chile.php,4,10,29-Jun-1950,"1ra Ronda, Grupo 2",38,2,0,20
901,../partidos/1950_brasil_yugoslavia.php,4,11,01-Jul-1950,"1ra Ronda, Grupo 1",12,2,0,91
902,../partidos/1950_uruguay_bolivia.php,4,12,02-Jul-1950,"1ra Ronda, Grupo 4",89,8,0,10
903,../partidos/1950_suiza_mexico.php,4,13,02-Jul-1950,"1ra Ronda, Grupo 1",82,2,1,62
904,../partidos/1950_espana_inglaterra.php,4,14,02-Jul-1950,"1ra Ronda, Grupo 2",38,1,0,49
905,../partidos/1950_chile_estados_unidos.php,4,15,02-Jul-1950,"1ra Ronda, Grupo 2",20,5,2,39
906,../partidos/1950_italia_paraguay.php,4,16,02-Jul-1950,"1ra Ronda, Grupo 3",56,2,0,68
907,../partidos/1950_brasil_suecia.php,4,17,09-Jul-1950,Ronda Final,12,7,1,81
908,../partidos/1950_uruguay_espana.php,4,18,09-Jul-1950,Ronda Final,89,2,2,38
909,../partidos/1950_uruguay_suecia.php,4,19,13-Jul-1950,Ronda Final,89,3,2,81
910,../partidos/1950_brasil_espana.php,4,20,13-Jul-1950,Ronda Final,12,6,1,38
911,../partidos/1950_suecia_espana.php,4,21,16-Jul-1950,Ronda Final,81,3,1,38
912,../partidos/1950_uruguay_brasil.php,4,22,16-Jul-1950,Ronda Final,89,2,1,12
913,../partidos/1938_suiza_alemania.php,3,1,04-Jun-1938,Octavos,82,1,1,1
914,../partidos/1938_francia_belgica.php,3,2,05-Jun-1938,Octavos,40,3,1,14
915,../partidos/1938_italia_noruega.php,3,3,05-Jun-1938,Octavos,56,2,1,64
916,../partidos/1938_brasil_polonia.php,3,4,05-Jun-1938,Octavos,12,6,5,70
917,../partidos/1938_hungria_indias_orientales.php,3,5,05-Jun-1938,Octavos,46,6,0,47
918,../partidos/1938_checoslovaquia_holanda.php,3,6,05-Jun-1938,Octavos,19,3,0,66
919,../partidos/1938_cuba_rumania.php,3,7,05-Jun-1938,Octavos,28,3,3,75
920,../partidos/1938_suiza_alemania_2.php,3,8,09-Jun-1938,Octavos,82,4,2,1
921,../partidos/1938_cuba_rumania_2.php,3,9,09-Jun-1938,Octavos,28,2,1,75
922,../partidos/1938_cuba_suecia.php,3,10,12-Jun-1938,Cuartos,28,0,8,81
923,../partidos/1938_italia_francia.php,3,11,12-Jun-1938,Cuartos,56,3,1,40
924,../partidos/1938_hungria_suiza.php,3,12,12-Jun-1938,Cuartos,46,2,0,82
925,../partidos/1938_brasil_checoslovaquia.php,3,13,12-Jun-1938,Cuartos,12,1,1,19
926,../partidos/1938_brasil_checoslovaquia_2.php,3,14,14-Jun-1938,Cuartos,12,2,1,19
927,../partidos/1938_hungria_suecia.php,3,15,16-Jun-1938,Semis,46,5,1,81
928,../partidos/1938_brasil_italia.php,3,16,16-Jun-1938,Semis,12,1,2,56
929,../partidos/1938_brasil_suecia.php,3,17,19-Jun-1938,3er Puesto,12,4,2,81
930,../partidos/1938_italia_hungria.php,3,18,19-Jun-1938,Final,56,4,2,46
931,../partidos/1934_alemania_belgica.php,2,1,27-May-1934,Octavos,1,5,2,14
932,../partidos/1934_suecia_argentina.php,2,2,27-May-1934,Octavos,81,3,2,7
933,../partidos/1934_italia_estados_unidos.php,2,3,27-May-1934,Octavos,56,7,1,39
934,../partidos/1934_hungria_egipto.php,2,4,27-May-1934,Octavos,46,4,2,32
935,../partidos/1934_espana_brasil.php,2,5,27-May-1934,Octavos,38,3,1,12
936,../partidos/1934_checoslovaquia_rumania.php,2,6,27-May-1934,Octavos,19,2,1,75
937,../partidos/1934_suiza_holanda.php,2,7,27-May-1934,Octavos,82,3,2,66
938,../partidos/1934_austria_francia.php,2,8,27-May-1934,Octavos,9,3,2,40
939,../partidos/1934_checoslovaquia_suiza.php,2,9,31-May-1934,Cuartos,19,3,2,82
940,../partidos/1934_austria_hungria.php,2,10,31-May-1934,Cuartos,9,2,1,46
941,../partidos/1934_alemania_suecia.php,2,11,31-May-1934,Cuartos,1,2,1,81
942,../partidos/1934_italia_espana.php,2,12,31-May-1934,Cuartos,56,1,1,38
943,../partidos/1934_italia_espana_2.php,2,13,01-Jun-1934,Cuartos,56,1,0,38
944,../partidos/1934_checoslovaquia_alemania.php,2,14,03-Jun-1934,Semis,19,3,1,1
945,../partidos/1934_italia_austria.php,2,15,03-Jun-1934,Semis,56,1,0,9
946,../partidos/1934_austria_alemania.php,2,16,07-Jun-1934,3er Puesto,9,2,3,1
947,../partidos/1934_italia_checoslovaquia.php,2,17,10-Jun-1934,Final,56,2,1,19
948,../partidos/1930_francia_mexico.php,1,1,13-Jul-1930,"1ra Ronda, Grupo 1",40,4,1,62
949,../partidos/1930_estados_unidos_belgica.php,1,2,13-Jul-1930,"1ra Ronda, Grupo 4",39,3,0,14
950,../partidos/1930_rumania_peru.php,1,3,14-Jul-1930,"1ra Ronda, Grupo 3",75,3,1,69
951,../partidos/1930_yugoslavia_brasil.php,1,4,14-Jul-1930,"1ra Ronda, Grupo 2",91,2,1,12
952,../partidos/1930_argentina_francia.php,1,5,15-Jul-1930,"1ra Ronda, Grupo 1",7,1,0,40
953,../partidos/1930_chile_mexico.php,1,6,16-Jul-1930,"1ra Ronda, Grupo 1",20,3,0,62
954,../partidos/1930_yugoslavia_bolivia.php,1,7,17-Jul-1930,"1ra Ronda, Grupo 2",91,4,0,10
955,../partidos/1930_estados_unidos_paraguay.php,1,8,17-Jul-1930,"1ra Ronda, Grupo 4",39,3,0,68
956,../partidos/1930_uruguay_peru.php,1,9,18-Jul-1930,"1ra Ronda, Grupo 3",89,1,0,69
957,../partidos/1930_argentina_mexico.php,1,10,19-Jul-1930,"1ra Ronda, Grupo 1",7,6,3,62
958,../partidos/1930_chile_francia.php,1,11,19-Jul-1930,"1ra Ronda, Grupo 1",20,1,0,40
959,../partidos/1930_paraguay_belgica.php,1,12,20-Jul-1930,"1ra Ronda, Grupo 4",68,1,0,14
960,../partidos/1930_brasil_bolivia.php,1,13,20-Jul-1930,"1ra Ronda, Grupo 2",12,4,0,10
961,../partidos/1930_uruguay_rumania.php,1,14,21-Jul-1930,"1ra Ronda, Grupo 3",89,4,0,75
962,../partidos/1930_argentina_chile.php,1,15,22-Jul-1930,"1ra Ronda, Grupo 1",7,3,1,20
963,../partidos/1930_argentina_estados_unidos.php,1,16,26-Jul-1930,Semis,7,6,1,39
964,../partidos/1930_uruguay_yugoslavia.php,1,17,27-Jul-1930,Semis,89,6,1,91
965,../partidos/1930_argentina_uruguay.php,1,18,30-Jul-1930,Final,7,2,4,89
